time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen
2021/5/28 4:00,31.04,6.25,4.81,229.64,6.64,4.3,0.06,0.077,1.41
2021/5/28 8:00,31.31,6.76,4.16,207.21,6.72,4.79,0.091,0.089,1.536
2021/5/28 12:00,32.28,7.07,6.77,201.24,7.64,5.31,0.025,0.101,1.464
2021/5/28 16:00,32.89,7.75,10.09,204.02,8.58,6.02,0.025,0.104,1.48
2021/5/28 20:00,31.91,7.43,8.12,202.93,9.37,5.53,0.025,0.091,1.355
2021/5/29 0:00,31.57,6.69,7.16,218.56,7.08,4.8,0.025,0.08,1.318
2021/5/29 4:00,31.52,6.49,6.11,214.36,6.94,4.17,0.025,0.076,1.269
2021/5/29 8:00,31.78,6.91,6.18,205.17,6.76,5.09,0.025,0.091,1.486
2021/5/29 12:00,32.27,7.38,8.69,204.29,7.37,5.95,0.025,0.101,1.418
2021/5/29 16:00,31.9,7.13,7.31,204.3,7.86,5.42,0.025,0.099,1.484
2021/5/29 20:00,31.66,7.24,7.91,202.51,8.03,5.41,0.025,0.092,1.392
2021/5/30 0:00,31.53,7.03,6.55,205.71,7.59,5.24,0.031,0.096,1.535
2021/5/30 4:00,31.29,6.71,5.3,206.66,7.15,4.95,0.056,0.091,1.52
2021/5/30 8:00,31.66,6.79,5.66,203.1,7.22,5.27,0.05,0.093,1.491
2021/5/30 12:00,32.4,7.05,7.41,203.98,6.74,5.34,0.025,0.1,1.585
2021/5/30 16:00,32.78,7.24,8.07,205.16,6.39,5.72,0.025,0.103,1.559
2021/5/30 20:00,31.9,6.95,6.35,204.25,7.73,5.25,0.035,0.092,1.528
2021/5/31 0:00,31.78,7.01,6.99,202.44,7.41,5.09,0.025,0.087,1.488
2021/5/31 4:00,31.53,6.95,6.53,202.51,6.95,5.14,0.025,0.087,1.418
2021/5/31 8:00,32.02,6.98,6.78,202.35,6.51,5.11,0.025,0.085,1.424
2021/5/31 12:00,32.69,7.27,8.13,201.58,7.3,5.36,0.025,0.091,1.493
2021/5/31 16:00,32.77,7.27,7.81,201.66,8.09,5.75,0.025,0.098,1.5
2021/5/31 20:00,32.24,7.14,7.68,199.62,8.07,5.39,0.025,0.088,1.484
2021/6/1 0:00,32.03,7.11,7.37,199.73,7.21,5.16,0.025,0.084,1.398
2021/6/1 4:00,31.9,7,6.75,199.38,8.08,5.05,0.025,0.087,1.382
2021/6/1 8:00,32.03,6.89,6.02,198.65,6.61,4.95,0.025,0.087,1.411
2021/6/1 12:00,33.01,7.29,9.26,197.75,8,5.96,0.025,0.085,1.433
2021/6/1 16:00,33.14,7.91,9.03,203.1,11.85,6.96,0.025,0.094,1.523
2021/6/1 20:00,32.52,7.65,8.85,201.71,10.59,6.48,0.025,0.089,1.427
2021/6/2 0:00,32.15,7.3,7.44,203.03,9.94,6.25,0.025,0.088,1.469
2021/6/2 4:00,31.79,7.1,6.42,204.45,9.85,5.99,0.025,0.086,1.481
2021/6/2 8:00,32.03,7.08,6.44,203.78,9.55,5.92,0.026,0.082,1.489
2021/6/2 12:00,32.64,7.39,7.97,200.32,9.21,6.41,0.025,0.097,1.49
2021/6/2 16:00,31.84,7.13,6.64,200.8,9.43,6.1,0.025,0.088,1.454
2021/6/2 20:00,31.56,6.94,5.45,201.53,8.87,5.86,0.069,0.087,1.465
2021/6/3 0:00,31.41,6.87,4.79,198.38,9.11,5.86,0.084,0.086,1.502
2021/6/3 4:00,31.4,6.82,4.22,198.65,9.34,5.63,0.107,0.089,1.524
2021/6/3 8:00,31.53,6.79,3.85,196.91,8.99,5.52,0.12,0.085,1.495
2021/6/3 12:00,32.27,6.91,4.63,198.6,8.72,5.74,0.106,0.09,1.615
2021/6/3 16:00,32.89,7.4,8.08,193.31,9.53,6.48,0.026,0.089,1.572
2021/6/3 20:00,32.15,7.13,6.73,189.33,10.18,6.32,0.025,0.088,1.431
2021/6/4 0:00,31.77,6.94,5.7,199.23,9.79,6.32,0.025,0.088,1.431
2021/6/4 4:00,31.53,6.87,4.72,202.54,9.66,5.93,0.098,0.086,1.758
2021/6/4 8:00,31.16,6.8,4.02,201.46,8.81,5.54,0.11,0.085,1.714
2021/6/4 12:00,31.29,6.79,4.03,195.45,8.66,5.71,0.103,0.09,1.573
2021/6/4 16:00,31.17,6.83,4.62,191.57,10.54,5.67,0.087,0.09,1.502
2021/6/4 20:00,30.67,6.82,4.49,192.48,10.05,5.89,0.101,0.093,1.555
2021/6/5 0:00,30.43,6.76,3.89,196.24,9.47,5.89,0.101,0.093,1.555
2021/6/5 4:00,30.12,6.72,3.35,194.26,9.2,5.58,0.158,0.088,1.695
2021/6/5 8:00,30.19,6.76,3.85,194.72,8.23,5.52,0.145,0.087,1.638
2021/6/5 12:00,32.02,7.13,7.3,189.77,8.62,6.23,0.037,0.092,1.577
2021/6/5 16:00,33.14,8.26,10.07,195.29,9.89,6.76,0.025,0.095,1.732
2021/6/5 20:00,32.15,7.96,9.13,192.89,9.64,6.54,0.025,0.09,1.544
2021/6/6 0:00,31.49,7.71,8.83,192.39,10.38,6.34,0.025,0.089,1.595
2021/6/6 4:00,30.92,7.35,7.98,191.8,10.93,5.93,0.025,0.085,1.544
2021/6/6 8:00,31.04,7.18,7.36,189.46,9.61,5.84,0.025,0.08,1.481
2021/6/6 12:00,32.27,7.69,10.08,189.92,9.96,6.6,0.025,0.093,1.657
2021/6/6 16:00,32.52,8.17,12.41,190.94,11.43,7.08,0.025,0.094,1.635
2021/6/6 20:00,32.51,8.89,16.5,190.09,11.97,7.49,0.025,0.094,1.633
2021/6/7 0:00,31.53,8.53,12.58,190.34,11.61,6.66,0.025,0.088,1.523
2021/6/7 4:00,30.8,7.66,8.96,188.2,10.99,6.46,0.025,0.085,1.481
2021/6/7 8:00,30.92,7.61,9.11,185.42,9.97,6.46,0.025,0.079,1.463
2021/6/7 12:00,32.01,7.95,11.41,183.91,10.47,6.93,0.025,0.094,1.525
2021/6/7 16:00,31.89,8.1,8.57,183.39,9.42,6.53,0.025,0.09,1.455
2021/6/7 20:00,31.52,8.04,9.32,175.45,9.84,6.67,0.025,0.086,1.366
2021/6/8 0:00,31.24,7.48,9.31,187.21,9.7,6.67,0.025,0.086,1.366
2021/6/8 4:00,31.03,6.76,8.67,192.81,7.15,5.46,0.025,0.074,1.357
2021/6/8 8:00,31.06,6.99,7.73,172.04,7.55,6.02,0.032,0.076,1.541
2021/6/8 12:00,31.03,7.16,8.17,167.62,7.78,6.37,0.025,0.087,1.4
2021/6/8 16:00,31.64,7.11,7.77,164.08,8.01,6.17,0.025,0.08,1.271
2021/6/8 20:00,31.52,7.2,8.27,165.52,8.26,6.12,0.035,0.082,1.334
2021/6/9 0:00,31.27,7.11,7.74,165.03,7.99,6.12,0.035,0.082,1.334
2021/6/9 4:00,31.03,6.63,7.23,184.3,6.7,5.03,0.027,0.07,1.235
2021/6/9 8:00,31.28,6.66,7.31,169.42,6.68,5.55,0.025,0.074,1.258
2021/6/9 12:00,31.15,7.02,9.75,165.47,7.33,6.37,0.025,0.083,1.278
2021/6/9 16:00,31.89,6.91,10.84,168.98,7.32,6.08,0.025,0.075,1.21
2021/6/9 20:00,31.52,6.79,10.19,168.31,7.43,6.06,0.025,0.074,1.226
2021/6/10 0:00,31.52,6.85,9.47,164.9,7.49,6.06,0.025,0.074,1.226
2021/6/10 4:00,31.28,6.83,8.04,165.3,7.84,5.93,0.025,0.075,1.241
2021/6/10 8:00,31.52,6.79,7.67,165.29,6.74,6.02,0.025,0.076,1.292
2021/6/10 12:00,32.26,7.42,8.4,170.42,7.85,6.77,0.025,0.088,1.38
2021/6/10 16:00,32.51,8.11,7.89,170.23,8.05,6.89,0.025,0.084,1.294
2021/6/10 20:00,31.89,7.92,8.05,183.88,9.35,6.7,0.025,0.085,1.383
2021/6/11 0:00,31.64,5.89,7.93,220.35,4.44,6.7,0.025,0.085,1.383
2021/6/11 4:00,31.28,6.43,7.22,199.44,7.24,5.4,0.025,0.071,1.33
2021/6/11 8:00,31.42,6.93,7.01,185.72,7.47,6.14,0.026,0.075,1.379
2021/6/11 12:00,32.51,7.38,7.7,182.62,7.53,6.44,0.025,0.083,1.359
2021/6/11 16:00,32.76,8.19,9.53,186.19,8.38,7.06,0.025,0.083,1.487
2021/6/11 20:00,32.13,7.61,8.16,185.7,8.66,,0.025,0.081,1.424
2021/6/12 0:00,31.89,6.57,8.29,202.08,8.17,5.31,0.025,0.069,1.271
2021/6/12 4:00,31.52,7.12,7.02,185.03,9.08,6.12,0.025,0.08,1.496
2021/6/12 8:00,31.39,6.95,5.76,171.74,7.3,5.7,0.06,0.078,1.389
2021/6/12 12:00,31.77,7.07,6.3,169.93,7.56,5.83,0.034,0.082,1.419
2021/6/12 16:00,31.45,7.14,6.54,170.15,8.21,6.18,0.025,0.082,1.392
2021/6/12 20:00,31.27,7.07,6.11,170.8,8.96,6.03,0.036,0.085,1.481
2021/6/13 0:00,30.87,7.04,5.91,171.41,9.83,6,0.026,0.084,1.459
2021/6/13 4:00,30.66,6.96,5.5,171.28,9.09,5.86,0.046,0.085,1.5
2021/6/13 8:00,30.54,6.91,5.05,171.88,8.25,5.77,0.072,0.085,1.571
2021/6/13 12:00,30.66,7.02,5.78,171.3,8.38,5.83,0.029,0.084,1.48
2021/6/13 16:00,30.86,6.99,5.45,170.63,8.32,5.68,0.041,0.085,1.503
2021/6/13 20:00,30.79,6.92,4.52,173.26,9.95,5.61,0.083,0.085,1.646
2021/6/14 0:00,30.66,6.87,4.62,174.5,9.88,5.61,0.083,0.085,1.646
2021/6/14 4:00,30.54,6.85,4.66,171.81,8.44,5.52,0.055,0.084,1.611
2021/6/14 8:00,30.91,6.9,4.82,172.34,7.83,5.5,0.053,0.083,1.562
2021/6/14 12:00,31.52,7.06,6.73,172.38,7.37,5.95,0.025,0.088,1.576
2021/6/14 16:00,32.26,8.02,9.57,183.38,9.76,6.89,0.025,,
2021/6/14 20:00,31.52,7.57,8.17,171.74,9.87,6.5,0.025,,
2021/6/15 0:00,31.04,7.13,7.05,171.9,8.43,6.5,0.025,,
2021/6/15 4:00,30.91,7.01,6.84,171.65,8.19,5.58,0.025,0.082,1.444
2021/6/15 8:00,31.28,7.08,7.15,171.02,7.15,5.86,0.025,0.085,1.521
2021/6/15 12:00,31.65,7.18,7.42,185.56,7.58,5.82,0.025,0.086,1.705
2021/6/15 16:00,32.26,7.84,8.93,182.26,9.63,6.89,0.025,0.094,1.545
2021/6/15 20:00,31.58,7.4,8.08,183.49,10.86,6.31,0.025,0.089,1.497
2021/6/16 0:00,31.28,7.13,7.15,170.11,8.78,6,0.025,0.084,1.527
2021/6/16 4:00,31.03,7.03,6.79,169.89,10.31,5.79,0.025,0.081,1.531
2021/6/16 8:00,31.15,7.06,7.16,170.01,9.21,5.8,0.025,0.079,1.616
2021/6/16 12:00,32.51,7.69,10.43,182.05,9.91,6.77,0.025,0.097,1.694
2021/6/16 16:00,32.65,7.59,9.9,181.92,12.89,6.79,0.025,0.093,1.643
2021/6/16 20:00,32.03,7.17,7.67,182.08,10.3,6.13,0.025,0.085,1.547
2021/6/17 0:00,31.64,6.99,7.03,166.99,9.15,5.94,0.025,0.083,1.661
2021/6/17 4:00,31.4,6.93,6.86,165.92,10.07,5.65,0.025,0.082,1.655
2021/6/17 8:00,31.65,6.94,6.96,163.79,8.69,5.7,0.025,0.084,1.606
2021/6/17 12:00,32.51,7.33,10.14,165.83,10.44,6.81,0.025,0.098,1.631
2021/6/17 16:00,32.88,7.21,9.15,179.09,12.32,6.48,0.025,0.093,1.773
2021/6/17 20:00,31.77,7.04,6.16,0.99,3.87,5.27,0.05,0.134,1.657
2021/6/18 0:00,30.79,7.06,6.41,166.88,1.15,5.22,0.036,0.081,1.315
2021/6/18 4:00,29.93,7.01,5.47,,,5.19,0.025,0.075,1.338
2021/6/18 8:00,32.38,7.01,6.7,175.18,0.93,5.25,0.047,0.08,1.322
2021/6/18 12:00,33.37,7.51,10.07,158.38,14.99,7.71,0.025,0.114,1.768
2021/6/18 16:00,33.37,8.19,9.55,203.69,15.64,7,0.025,0.099,1.895
2021/6/18 20:00,32.47,7.84,7.78,206.43,13.89,6.85,0.025,0.081,1.82
2021/6/19 0:00,32.18,7.58,8.16,199.59,8.65,6.54,0.025,0.078,1.733
2021/6/19 4:00,32.02,7.36,7.73,199.32,8.39,6.4,0.025,,1.643
2021/6/19 8:00,32.13,7.71,8.69,197.74,7.49,6.63,0.025,,
2021/6/19 12:00,32.89,7.89,8.91,200.34,9.5,6.92,0.025,0.081,1.92
2021/6/19 16:00,33.25,8.05,9.1,202.33,12.5,7.16,0.025,0.086,1.955
2021/6/19 20:00,32.75,7.64,7.56,202.78,12.78,6.65,0.025,0.081,1.932
2021/6/20 0:00,32.5,7.5,7.49,199.28,10.05,6.45,0.025,0.074,1.741
2021/6/20 4:00,32.38,7.28,7.09,199.61,9.18,6.29,0.027,0.075,1.711
2021/6/20 8:00,32.5,7.23,6.98,199.4,7.6,6.28,0.025,0.071,1.711
2021/6/20 12:00,33.37,7.96,8.78,200.44,10.63,6.77,0.025,0.083,1.769
2021/6/20 16:00,33.73,8.37,9.33,200.9,12.45,7.19,0.025,0.086,1.909
2021/6/20 20:00,32.96,7.72,8.04,203.09,12.45,6.58,0.025,0.08,1.889
2021/6/21 0:00,32.75,7.52,7.54,200.44,9.63,6.3,0.025,0.071,1.66
2021/6/21 4:00,32.5,7.25,6.34,200.67,9.04,6.14,0.035,0.07,1.651
2021/6/21 8:00,32.75,7.18,6,200.67,7.51,6.02,0.038,0.07,1.558
2021/6/21 12:00,33.5,7.95,9.08,200.98,9.87,6.7,0.025,0.08,1.671
2021/6/21 16:00,33.62,8.21,9.55,201.51,11.92,7,0.025,0.08,1.692
2021/6/21 20:00,33.12,8.01,8.28,199.53,9.71,6.52,0.025,0.07,1.509
2021/6/22 4:00,32.75,7.71,7.42,199.96,9.51,6.32,0.025,0.066,1.432
2021/6/22 8:00,32.75,7.66,7.23,199.27,9.17,6.25,0.025,0.065,1.44
2021/6/22 12:00,34.12,8.52,11.38,196.64,9.22,6.98,0.025,0.074,1.442
2021/6/22 16:00,34,8.79,11.88,191.95,9.67,7.57,0.025,0.08,1.626
2021/6/22 20:00,33.5,8.45,9.76,194.01,12.1,7,0.025,0.077,1.637
2021/6/23 4:00,32.89,7.25,5.86,195.63,10.84,6.32,0.046,0.073,1.589
2021/6/23 8:00,33,7.16,6.16,195.03,8.59,5.97,0.049,0.069,1.552
2021/6/23 12:00,32.63,6.95,6.68,199.52,8.83,6.16,0.027,0.068,1.471
2021/6/23 16:00,32.63,7.02,6.31,197.38,9.26,6.19,0.04,0.068,1.51
2021/6/23 20:00,32.38,6.95,5.98,197.89,9.6,6.37,0.056,0.067,1.491
2021/6/24 0:00,32.14,6.87,5.24,198.09,10.31,5.93,0.085,0.069,1.486
2021/6/24 4:00,31.89,6.78,4.08,197.1,8.46,5.82,0.155,0.069,1.558
2021/6/24 8:00,32.13,6.8,3.83,196.16,7.49,5.65,0.166,0.067,1.448
2021/6/24 12:00,31.89,7.11,5.78,193.54,9.76,6.21,0.091,0.074,1.485
2021/6/24 16:00,31.76,6.92,5.1,195.17,8.58,5.78,0.149,0.071,1.488
2021/6/24 20:00,31.77,6.96,5.49,195.81,9.9,5.97,0.13,0.073,1.56
2021/6/25 0:00,31.64,6.92,5.09,197.79,10.42,5.97,0.13,0.073,1.56
2021/6/25 4:00,31.4,6.87,4.4,202.38,10.92,6,0.173,0.081,1.717
2021/6/25 8:00,31.4,6.82,4.1,199.22,9.09,5.75,0.164,0.074,1.642
2021/6/25 12:00,31.77,6.8,3.96,200.7,14.42,6.05,0.128,0.081,1.786
2021/6/25 16:00,31.99,7.29,6.6,199.55,11.87,6.64,0.051,0.081,1.687
2021/6/25 20:00,31.53,6.94,5,202.05,9.89,5.91,0.066,0.075,1.642
2021/6/26 0:00,31.28,6.59,4.18,210.67,10.06,5.91,0.066,0.075,1.642
2021/6/26 4:00,31.04,6.58,3.4,206.54,10.18,5.53,0.106,0.071,1.541
2021/6/26 8:00,31.16,6.64,3.07,204.28,8.97,5.69,0.118,0.07,1.569
2021/6/26 12:00,32.51,7.08,6.89,202.63,9.71,6.17,0.029,0.076,1.606
2021/6/26 16:00,32.38,7.19,6.65,201.94,11.75,6.5,0.038,0.082,1.69
2021/6/26 20:00,31.89,6.98,5.14,202.33,10.87,6.03,0.082,0.079,1.671
2021/6/27 0:00,31.65,6.9,4.66,202.03,11.59,6.03,0.082,0.079,1.671
2021/6/27 4:00,31.4,6.81,3.83,202.92,13.05,5.68,0.108,0.075,1.843
2021/6/27 8:00,31.65,6.82,4.01,202.37,10.11,5.5,0.088,0.071,1.646
2021/6/27 12:00,32.75,7.18,6.91,200.49,9.65,6.2,0.025,0.082,1.612
2021/6/27 16:00,32.63,7.2,6.91,201.57,17.18,6.29,0.025,0.083,1.755
2021/6/27 20:00,32.01,7,5.65,202.6,17.8,6.24,0.047,0.081,1.669
2021/6/28 0:00,31.76,6.96,5.92,204.59,10.18,6.24,0.047,0.081,1.669
2021/6/28 4:00,31.64,6.85,6.09,205.73,9.17,5.56,0.025,0.066,1.49
2021/6/28 8:00,31.82,6.83,5.35,205.15,8.36,5.53,0.025,0.066,1.378
2021/6/28 12:00,32.75,7.1,7.85,205.29,10.39,5.98,0.025,0.073,1.491
2021/6/28 16:00,32.51,7,6.32,205.61,9.99,5.74,0.025,0.073,1.536
2021/6/28 20:00,32.02,7.02,6.6,205.81,10.73,5.85,0.025,0.072,1.565
2021/6/29 0:00,31.9,6.99,6.27,208.43,10.5,5.85,0.025,0.072,1.565
2021/6/29 4:00,31.77,6.92,5.79,208.56,10.79,5.79,0.025,0.072,1.592
2021/6/29 8:00,31.78,6.9,5.39,208.45,9.84,5.7,0.025,0.071,1.577
2021/6/29 12:00,32.38,6.97,5.88,207.71,10.56,5.81,0.025,0.076,1.661
2021/6/29 16:00,32.63,7.33,8.59,204.16,13.93,6.42,0.025,0.086,1.787
2021/6/29 20:00,32.14,7.1,6.95,206.14,14.95,6.2,0.025,0.079,1.687
2021/6/30 0:00,31.89,6.98,5.99,207.24,12.85,6.2,0.025,0.079,1.687
2021/6/30 4:00,31.77,6.97,6.07,207.53,9.9,5.78,0.025,0.07,1.608
2021/6/30 8:00,31.89,6.95,5.79,207.94,8.66,5.82,0.025,0.068,1.539
2021/6/30 12:00,32.39,7.22,8.18,206.31,9.45,6.21,0.025,0.075,1.6
2021/6/30 16:00,32.51,7.18,7.77,206.5,12.31,6.23,0.025,0.085,1.725
2021/6/30 20:00,32.14,7.06,6.91,206.57,12.89,6.19,0.025,0.083,1.763
2021/7/1 0:00,31.89,6.95,5.92,206.78,12.36,5.79,0.039,0.076,1.713
2021/7/1 4:00,31.64,6.87,5.36,208.06,9.06,5.63,0.039,0.07,1.587
2021/7/1 8:00,31.89,6.9,5.66,207.41,8.43,5.68,0.036,0.067,1.553
2021/7/1 12:00,32.62,7.05,6.85,206.57,9.12,6.12,0.025,0.076,1.564
2021/7/1 16:00,32.75,7.07,7.1,206.68,13.35,6.22,0.025,0.083,1.741
2021/7/1 20:00,32.02,7,6.97,207.89,12.91,6.08,0.025,0.075,1.682
2021/7/2 0:00,31.97,6.96,6.74,208.12,10.99,6.08,0.025,0.075,1.682
2021/7/2 4:00,31.78,6.91,6.06,208.78,10.7,5.93,0.025,0.074,1.551
2021/7/2 8:00,31.96,6.89,5.78,207.79,10.85,5.93,0.025,0.071,1.496
2021/7/2 12:00,32.49,7.44,7.4,220.89,9.53,6.37,0.025,0.072,1.525
2021/7/2 16:00,32.63,7.67,7.65,220.57,10.69,6.64,0.025,0.076,1.614
2021/7/2 20:00,32.14,7.31,7.05,220.7,13.83,6.39,0.025,0.081,1.723
2021/7/3 0:00,31.94,7.27,7.09,223.64,10.72,6.39,0.025,0.081,1.723
2021/7/3 4:00,31.89,7.17,6.75,224.1,10.03,6.28,0.025,0.071,1.612
2021/7/3 8:00,31.97,7.17,6.72,223.93,9.65,6.17,0.025,0.07,1.581
2021/7/3 12:00,32.87,7.76,8.15,221.96,9,6.95,0.025,0.079,1.69
2021/7/3 16:00,33.1,8.08,8.94,221.15,12.57,6.9,0.025,0.083,1.72
2021/7/3 20:00,32.48,7.67,7.95,222.98,14.17,6.7,0.025,0.08,1.728
2021/7/4 0:00,32.26,7.35,6.87,223.42,12.32,6.7,0.025,0.08,1.728
2021/7/4 4:00,32.01,7.23,7.82,228.71,10.2,6.31,0.025,0.068,1.561
2021/7/4 8:00,32.13,7.13,5.96,224.12,12.27,6.18,0.025,0.072,1.661
2021/7/4 12:00,32.88,7.59,9.42,226.37,9.21,6.64,0.025,0.072,1.589
2021/7/4 16:00,33.12,7.94,8.93,224.33,9.16,6.67,0.025,0.069,1.609
2021/7/4 20:00,32.39,7.79,8.67,225.84,10.33,6.77,0.025,0.068,1.561
2021/7/5 0:00,32.26,7.42,7.22,224.11,10.61,6.77,0.025,0.068,1.561
2021/7/5 4:00,32.02,7.25,6.23,227.69,10.03,6.39,0.03,0.068,1.537
2021/7/5 8:00,32.38,7.25,6.47,231.05,9.5,6.31,0.025,0.065,1.66
2021/7/5 12:00,33.13,7.35,6.63,229.31,8.79,6.5,0.045,0.069,1.735
2021/7/5 16:00,32.63,6.98,5.71,225.57,9.4,5.82,0.113,0.074,1.655
2021/7/5 20:00,32.38,7.07,6.32,224.44,11.19,6.01,0.058,0.074,1.75
2021/7/6 0:00,32.26,7.25,6.65,226.87,10.92,6.01,0.058,0.074,1.75
2021/7/6 4:00,32.13,7.12,5.67,233.75,10.35,5.93,0.067,0.07,1.662
2021/7/6 8:00,32.14,7.05,4.84,236.38,8.7,5.78,0.091,0.067,1.745
2021/7/6 12:00,32.87,6.84,3.62,230.02,8.74,5.91,0.166,0.07,1.732
2021/7/6 16:00,32.88,7.46,7.21,226.94,9.53,6.23,0.039,0.07,1.701
2021/7/6 20:00,32.38,7.03,5.24,226.89,10.37,6.01,0.081,0.071,1.744
2021/7/7 0:00,32.38,7.17,5.94,230.16,10.31,6.08,0.028,0.069,1.705
2021/7/7 4:00,32.13,6.93,4.46,230.25,10.57,5.79,0.083,0.069,1.775
2021/7/7 8:00,32.01,6.86,4.03,233.78,10.11,5.68,0.101,0.067,1.831
2021/7/7 12:00,32.51,6.89,5.39,232.25,8.87,5.85,0.13,0.074,1.826
2021/7/7 16:00,32.63,7.01,5.5,227.65,10.38,5.91,0.126,0.075,1.756
2021/7/7 20:00,32.04,7.1,6.02,229.79,11.98,6.1,0.043,0.072,1.739
2021/7/8 0:00,31.77,6.87,4.61,229.61,10.69,6.1,0.043,0.072,1.739
2021/7/8 4:00,31.64,6.92,4.79,232.8,11.38,6.03,0.068,0.072,1.787
2021/7/8 8:00,31.89,6.91,4.53,231.82,10.24,5.9,0.097,0.069,1.697
2021/7/8 12:00,32.5,7.11,5.92,235.25,9.83,6.03,0.029,0.069,1.89
2021/7/8 16:00,32.38,6.86,3.76,233.93,9.62,5.7,0.151,0.072,1.833
2021/7/8 20:00,31.88,6.91,4.49,232.44,11.32,5.89,0.124,0.075,1.882
2021/7/9 0:00,31.75,6.93,4.57,237.6,10.43,5.89,0.124,0.075,1.882
2021/7/9 4:00,31.52,6.93,4.91,243.72,11.3,5.66,0.043,0.067,1.993
2021/7/9 8:00,31.64,6.88,4.48,241.13,10.5,5.6,0.068,0.066,1.938
2021/7/9 12:00,32.26,7.16,6.62,243.39,9.18,5.86,0.025,0.069,1.978
2021/7/9 16:00,32.38,7.14,6.54,241.7,8.88,5.86,0.025,0.067,1.994
2021/7/9 20:00,31.9,7.05,5.85,239.35,9.51,5.88,0.043,0.069,1.92
2021/7/10 0:00,32.01,7.04,5.98,235.61,10.95,5.88,0.043,0.069,1.92
2021/7/10 4:00,31.86,6.99,5.65,238.96,9.95,5.72,0.025,0.066,1.872
2021/7/10 8:00,31.92,6.88,4.8,240.17,9.3,5.74,0.062,0.064,1.861
2021/7/10 12:00,32.51,6.95,5.15,238.23,8.81,5.52,0.049,0.065,1.953
2021/7/10 16:00,32.51,6.81,5.15,238.01,8.78,5.49,0.14,0.068,1.921
2021/7/10 20:00,31.89,6.79,4.33,238.62,9.01,5.8,0.077,0.068,1.895
2021/7/11 0:00,32.01,6.96,5.86,237.16,9.57,5.8,0.077,0.068,1.895
2021/7/11 4:00,31.9,6.94,5.56,238.44,8.97,5.68,0.025,0.068,1.819
2021/7/11 8:00,32.14,6.9,5.24,240.41,8.83,5.43,0.042,0.066,1.809
2021/7/11 12:00,32.51,7,5.89,239.97,8.55,5.95,0.025,0.063,1.811
2021/7/11 16:00,32.51,6.97,5.9,237.47,8.42,5.7,0.029,0.063,1.772
2021/7/11 20:00,32.51,7.05,6.35,236.48,9.01,5.81,0.025,0.059,1.689
2021/7/12 0:00,32.25,6.95,6.12,236.08,8.65,5.81,0.025,0.059,1.689
2021/7/12 4:00,32.01,6.81,5.2,236.96,8.67,5.47,0.029,0.059,1.703
2021/7/12 8:00,32.17,6.78,4.88,237.35,8.43,5.35,0.043,0.055,1.631
2021/7/12 12:00,33.27,7.05,6.92,238.72,8.3,5.6,0.025,0.062,1.691
2021/7/12 16:00,33.74,7.51,9.47,236.6,9.28,5.6,0.025,0.076,1.777
2021/7/12 20:00,32.88,7.06,6.89,239.59,10.06,5.95,0.025,0.071,1.691
2021/7/13 0:00,32.59,6.87,5.93,240.67,9.83,5.95,0.025,0.071,1.691
2021/7/13 4:00,32.38,6.75,5.03,241.96,9.91,5.35,0.036,0.059,1.913
2021/7/13 8:00,32.39,6.73,4.96,244.45,8.47,5.39,0.036,0.057,1.777
2021/7/13 12:00,34,7.04,7.99,239.37,9.54,6.03,0.025,0.067,1.775
2021/7/13 16:00,34.49,8.42,9.14,213,9.81,6.93,0.025,0.075,1.779
2021/7/13 20:00,33.49,8.04,7.81,213.81,10.55,6.64,0.025,0.073,1.784
2021/7/14 0:00,33.12,7.56,7.06,214.69,10.17,6.64,0.025,0.073,1.784
2021/7/14 4:00,32.75,7.28,6.31,214.81,9.91,5.97,0.025,0.063,1.69
2021/7/14 8:00,32.88,7.16,5.63,214.58,9.51,5.73,0.05,0.059,1.719
2021/7/14 12:00,33.88,7.69,7.49,214.42,9.51,6.31,0.025,0.071,1.894
2021/7/14 16:00,34.74,8.58,9.92,212.22,11.16,7.41,0.025,0.075,1.818
2021/7/14 20:00,33.5,7.69,7.52,213.32,9.86,6.24,0.025,0.07,1.643
2021/7/15 0:00,32.87,7.18,5.75,208.13,9.69,5.58,0.025,0.06,1.638
2021/7/15 4:00,32.62,7.04,4.71,209.49,8.7,5.43,0.058,0.061,1.621
2021/7/15 8:00,32.87,7.06,4.71,209.73,8.36,5.74,0.065,0.06,1.519
2021/7/15 12:00,34.24,7.55,7.35,209.48,8.37,6.17,0.025,0.065,1.518
2021/7/15 16:00,35.76,8.68,13.5,207.64,9.39,7.34,0.025,0.073,1.565
2021/7/15 20:00,34.5,8.46,10.94,210.15,9.9,7.07,0.025,0.074,1.515
2021/7/16 0:00,33.86,7.87,7.96,209.78,9.95,7.07,0.025,0.074,1.515
2021/7/16 4:00,33.37,7.54,6.97,208.91,9.58,5.86,0.025,0.064,1.423
2021/7/16 8:00,33.37,7.39,6.38,208.4,8.41,5.82,0.025,0.059,1.396
2021/7/16 12:00,34.61,8.12,10.11,209.31,10.52,6.83,0.025,0.076,1.594
2021/7/16 16:00,34.12,7.95,9.91,213.02,12.54,7.01,0.025,0.077,1.594
2021/7/16 20:00,34.37,8.54,11.08,207.46,11.58,7.02,0.025,0.076,1.518
