time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen,District
2021/4/20 20:00,26.56,7.51,7.45,225.62,17.23,5.89,0.087,0.063,1.483,downstream
2021/4/21 0:00,26.44,7.37,6.89,225.17,15.43,5.55,0.093,0.065,1.486,downstream
2021/4/21 4:00,26.32,7.28,6.43,226.91,16.24,5.48,0.089,0.063,1.498,downstream
2021/4/21 8:00,26.45,7.22,6.3,239.81,13.03,5.38,0.12,0.068,1.519,downstream
2021/4/21 12:00,27.17,7.67,8.23,219.75,12.28,5.68,0.075,0.064,1.422,downstream
2021/4/21 16:00,27.77,8.09,9.27,219.59,12.93,6.25,0.063,0.061,1.401,downstream
2021/4/21 20:00,27.27,8,8.93,219.4,14.9,5.89,0.055,0.06,1.415,downstream
2021/4/22 0:00,27.05,7.66,8.15,220.34,15.82,5.82,0.053,0.061,1.427,downstream
2021/4/22 4:00,26.89,7.43,7.48,220.15,15.21,5.53,0.048,0.064,1.448,downstream
2021/4/22 8:00,26.92,7.37,7.4,240.98,12.41,5.55,0.046,0.064,1.475,downstream
2021/4/22 12:00,28.01,8.17,9.57,225.06,10.29,5.91,0.03,0.064,1.419,downstream
2021/4/22 16:00,29.22,8.92,9.1,217.13,9.25,6.2,0.025,0.061,1.401,downstream
2021/4/22 20:00,28.49,8.34,9.18,273.84,12.94,5.77,0.028,0.062,1.271,downstream
2021/4/23 0:00,28.02,8.11,10.32,385.57,16.28,5.87,0.025,0.067,1.296,downstream
2021/4/23 4:00,27.65,7.45,8.67,493.88,14.6,5.87,0.025,0.067,1.276,downstream
2021/4/23 8:00,27.84,6.84,5.85,2254.64,18.77,6.73,0.146,0.105,1.606,downstream
2021/4/23 12:00,28.6,8.47,10.8,227.26,12.18,6.13,0.053,0.07,1.389,downstream
2021/4/23 16:00,29.68,8.99,8.35,211.13,10.74,6.25,0.029,0.061,1.426,downstream
2021/4/23 20:00,28.74,7.41,9.13,2220.18,15.55,6.74,0.101,0.081,1.406,downstream
2021/4/24 0:00,28.52,6.87,7.73,2699.83,15.99,6.19,0.174,0.08,1.391,downstream
2021/4/24 4:00,28.62,6.62,6.05,3758.22,18.65,6.34,0.296,0.09,1.455,downstream
2021/4/24 8:00,28.5,6.49,3.84,5328.04,15.97,6.03,0.45,0.095,1.658,downstream
2021/4/24 12:00,29.1,7.33,9.19,2719.2,15.34,6.38,0.237,0.076,1.544,downstream
2021/4/24 16:00,29.1,8.99,8.22,202.1,11.65,6.44,0.091,0.056,1.523,downstream
2021/4/24 20:00,28.86,6.58,5.86,4692.84,16.81,5.95,0.542,0.072,1.54,downstream
2021/4/25 0:00,28.86,6.52,5.79,4922.68,15.25,5.95,0.542,0.072,1.54,downstream
2021/4/25 4:00,28.74,6.59,5.66,5105.76,14.8,5.85,0.397,0.078,1.565,downstream
2021/4/25 8:00,28.98,6.45,4.03,6381.89,12.93,5.92,0.532,0.088,1.658,downstream
2021/4/25 12:00,29.1,6.62,4.94,5280.7,15.2,6.4,0.44,0.083,1.565,downstream
2021/4/25 16:00,29.34,8.81,8.87,212.65,12.91,6.39,0.097,0.063,1.519,downstream
2021/4/25 20:00,29.34,6.47,5.01,5943.49,14.45,6.29,0.528,0.078,1.642,downstream
2021/4/26 0:00,28.74,6.62,4.03,4132.56,12.84,6.29,0.528,0.078,1.642,downstream
2021/4/26 4:00,28.74,6.59,5.59,5581.35,11.63,5.81,0.43,0.065,1.492,downstream
2021/4/26 8:00,29.22,6.39,3.78,6885.26,11.11,5.62,0.586,0.081,1.647,downstream
2021/4/26 12:00,27.89,7.5,7.12,318.88,14.94,5.62,0.129,0.06,1.437,downstream
2021/4/27 8:00,26.44,6.77,4.76,676.61,16.4,5.3,0.289,0.064,1.704,downstream
2021/4/27 12:00,27.53,7.09,5.74,390.94,13.77,5.32,0.237,0.055,1.601,downstream
2021/4/27 16:00,27.41,6.8,6.45,220.3,10.98,5.75,0.294,0.059,1.722,downstream
2021/4/27 20:00,27.14,6.73,6.05,222.19,15.86,5.63,0.307,0.065,1.758,downstream
2021/4/28 0:00,26.95,6.6,5.38,219.55,16.36,5.74,0.333,0.07,1.825,downstream
2021/4/28 4:00,26.81,6.54,4.88,219.49,13.96,5.62,0.359,0.068,1.867,downstream
2021/4/28 8:00,26.72,6.52,4.47,223.4,14.83,5.58,0.366,0.07,1.938,downstream
2021/4/28 12:00,27.29,6.64,5.49,228.29,13.39,5.74,0.341,0.071,1.917,downstream
2021/4/28 16:00,27.17,6.62,4.97,228.95,11.83,5.78,0.327,0.07,1.966,downstream
2021/4/28 20:00,27.04,6.64,5.26,228.6,13.14,5.68,0.289,0.067,1.984,downstream
2021/4/29 0:00,26.69,6.55,4.53,232.59,12.33,5.67,0.3,0.069,1.993,downstream
2021/4/29 4:00,26.5,6.5,4.39,229.81,12.59,5.54,0.32,0.069,2.12,downstream
2021/4/29 8:00,26.44,6.44,4.17,229.64,12.61,5.5,0.342,0.069,2.232,downstream
2021/4/29 12:00,26.59,6.46,4.75,229.25,11.49,5.68,0.322,0.067,2.243,downstream
2021/4/29 16:00,26.57,6.43,4.44,229.61,11.5,5.7,0.327,0.067,2.317,downstream
2021/4/29 20:00,26.44,6.42,4.55,227.59,10.88,5.71,0.293,0.067,2.464,downstream
2021/4/30 0:00,26.32,6.39,4.24,230.65,10.37,5.74,0.281,0.064,2.472,downstream
2021/4/30 4:00,26.2,6.32,3.73,228.24,11.19,5.72,0.328,0.069,2.726,downstream
2021/4/30 8:00,26.2,6.26,3.28,227.53,11.59,5.75,0.356,0.07,2.827,downstream
2021/4/30 12:00,26.57,6.27,3.64,228.63,10.43,6.03,0.36,0.07,2.854,downstream
2021/4/30 16:00,27.14,6.46,6.23,226.37,9.26,6.29,0.35,0.068,2.951,downstream
2021/4/30 20:00,26.68,6.3,4.74,225.19,10.36,6.08,0.345,0.069,2.963,downstream
2021/5/1 0:00,26.57,6.25,3.86,225.77,9.89,6.02,0.312,0.067,3.033,downstream
2021/5/1 4:00,26.23,6.15,2.33,229.35,10.71,5.47,0.385,0.076,3.121,downstream
2021/5/1 8:00,26.33,6.15,2.67,223.86,9.9,5.96,0.366,0.072,3.178,downstream
2021/5/1 12:00,27.05,6.27,4.71,222.89,9.25,6.31,0.32,0.07,3.151,downstream
2021/5/1 16:00,27.17,6.25,4.46,224.32,8.47,5.99,0.338,0.068,3.113,downstream
2021/5/1 20:00,27.3,6.36,6.06,242.54,11.06,6.57,0.245,0.066,3.016,downstream
2021/5/2 0:00,26.93,6.22,4.31,232.62,10.16,6.57,0.245,0.066,3.016,downstream
2021/5/2 4:00,26.8,6.13,2.84,235.11,10.38,5.97,0.238,0.069,3.05,downstream
2021/5/2 8:00,26.81,6.18,3.89,219.06,9.56,6.07,0.289,0.074,3.235,downstream
2021/5/2 12:00,27.48,6.45,7.19,217.69,9.64,6.7,0.235,0.071,3.207,downstream
2021/5/2 16:00,27.96,7.07,10.65,219.1,10.73,7.19,0.163,0.067,3.053,downstream
2021/5/2 20:00,27.53,6.64,8.38,222.31,11.13,6.79,0.191,0.069,3.11,downstream
2021/5/3 0:00,27.21,6.44,6.78,218.86,10.67,6.79,0.191,0.069,3.11,downstream
2021/5/3 4:00,27.04,6.28,5.04,219.13,9.9,6.25,0.232,0.066,3.127,downstream
2021/5/3 8:00,26.93,6.22,4.44,214.94,8.39,6.09,0.302,0.067,3.211,downstream
2021/5/3 12:00,27.28,6.39,6.24,211.27,9.25,6.37,0.245,0.07,3.206,downstream
2021/5/3 16:00,27.53,6.57,7.68,210.34,9.22,6.48,0.224,0.066,3.142,downstream
2021/5/3 20:00,27.29,6.48,7.06,208.73,10.63,6.62,0.209,0.073,3.173,downstream
2021/5/4 0:00,27.07,6.37,6.14,207.78,9.81,6.62,0.209,0.073,3.173,downstream
2021/5/4 4:00,27.04,6.27,5.04,208.99,9.26,6.19,0.218,0.068,3.117,downstream
2021/5/4 8:00,27.17,6.22,4.77,208.69,10.4,6.38,0.262,0.073,3.048,downstream
2021/5/4 12:00,27.78,6.34,6.29,203.62,11.04,6.4,0.238,0.072,3.007,downstream
2021/5/4 16:00,28.11,6.37,6.7,200.55,12.4,6.31,0.224,0.074,2.958,downstream
2021/5/4 20:00,27.87,6.47,7.44,198.92,11.74,6.56,0.174,0.071,2.932,downstream
2021/5/5 0:00,27.62,6.37,6.71,197.46,12.21,6.56,0.174,0.071,2.932,downstream
2021/5/5 4:00,27.65,6.34,6.28,197.44,9.7,6.22,0.136,0.069,2.893,downstream
2021/5/5 8:00,27.53,6.26,5.33,197.13,12.44,6.14,0.144,0.073,2.913,downstream
2021/5/5 12:00,28.14,6.45,7.1,194.96,11.28,6.47,0.108,0.071,2.76,downstream
2021/5/5 16:00,28.38,6.61,8.1,194.2,11.52,6.58,0.102,0.071,2.723,downstream
2021/5/5 20:00,27.89,6.4,6.47,194.52,11.97,6.05,0.112,0.069,2.626,downstream
2021/5/6 0:00,27.77,6.35,6.09,193.45,11.68,5.77,0.114,0.068,2.661,downstream
2021/5/6 4:00,27.65,6.27,5.29,193.82,11.27,5.95,0.123,0.068,2.661,downstream
2021/5/6 8:00,27.61,6.21,4.71,194.68,10.37,5.85,0.127,0.065,2.64,downstream
2021/5/6 12:00,28.01,6.53,5.59,194.26,9.24,5.92,0.137,0.064,2.704,downstream
2021/5/6 16:00,28.15,6.68,6.63,193.43,9.38,6.15,0.123,0.069,2.551,downstream
2021/5/6 20:00,28.13,6.68,6.51,192.91,10.49,6.07,0.121,0.065,2.452,downstream
2021/5/7 0:00,27.9,6.59,5.95,192.34,9.77,6.02,0.125,0.065,2.424,downstream
2021/5/7 4:00,27.89,6.53,5.46,191.82,9.7,5.97,0.134,0.064,2.427,downstream
2021/5/7 8:00,27.89,6.49,5.04,194.62,8.17,6.04,0.143,0.065,2.452,downstream
2021/5/7 12:00,29.1,6.86,7.7,192.29,7.89,6.22,0.102,0.063,2.353,downstream
2021/5/7 16:00,28.99,6.83,7.41,192.72,9.8,6.3,0.116,0.065,2.302,downstream
2021/5/7 20:00,28.5,6.68,5.95,195.71,8.11,6.18,0.136,0.06,2.261,downstream
2021/5/8 0:00,28.27,6.6,5.92,193.98,8.77,5.81,0.13,0.064,2.266,downstream
2021/5/8 4:00,28.26,6.54,5.74,193.81,8.24,5.94,0.132,0.065,2.257,downstream
2021/5/8 8:00,28.37,6.55,5.47,195.78,7.49,5.91,0.128,0.061,2.243,downstream
2021/5/8 12:00,29.71,6.93,8.33,194.43,8.2,6.21,0.115,0.066,2.245,downstream
2021/5/8 16:00,29.59,6.88,7.76,195.93,8.28,6.31,0.119,0.063,2.266,downstream
2021/5/8 20:00,28.86,6.69,5.78,199.6,8.93,5.98,0.147,0.064,2.194,downstream
2021/5/9 0:00,29.22,6.77,6.86,197.06,8.03,6.11,0.115,0.063,2.186,downstream
2021/5/9 4:00,28.74,6.55,5.31,197.58,8.35,6,0.128,0.064,2.164,downstream
2021/5/9 8:00,28.68,6.51,4.85,198.69,6.9,5.81,0.133,0.061,2.255,downstream
2021/5/9 12:00,29.57,6.73,6.86,199.81,6.7,6.02,0.123,0.062,2.215,downstream
2021/5/9 16:00,29.51,6.69,6.56,201.23,6.8,5.98,0.153,0.06,2.246,downstream
2021/5/9 20:00,29.22,6.75,6.92,200.39,8.98,6.21,0.124,0.062,2.212,downstream
2021/5/10 0:00,29.54,7,8.23,201.63,9.2,6.21,0.124,0.062,2.212,downstream
2021/5/10 4:00,29.47,6.94,7.79,200.49,9.16,6.17,0.092,0.063,2.171,downstream
2021/5/10 8:00,29.34,6.8,7.08,201.06,8.43,5.97,0.087,0.059,2.257,downstream
2021/5/10 12:00,30.2,7.05,8.86,202.8,8.51,6.3,0.113,0.064,2.161,downstream
2021/5/10 16:00,30.81,7.58,10.47,197.93,8.54,6.65,0.099,0.059,2.223,downstream
2021/5/10 20:00,30.56,7.44,10.04,200.13,10.33,6.48,0.082,0.062,2.223,downstream
2021/5/11 0:00,30.24,7.19,8.09,205.32,10.24,6.48,0.082,0.062,2.223,downstream
2021/5/11 4:00,30.2,7.33,8.79,197.8,10.62,6.34,0.082,0.063,2.167,downstream
2021/5/11 8:00,29.89,6.91,7.25,200.6,8.91,5.93,0.103,0.058,2.179,downstream
2021/5/11 12:00,30.93,7.67,9.79,200.19,9.27,6.24,0.098,0.065,2.097,downstream
2021/5/11 16:00,31.92,8.41,11.14,197.34,10.2,6.87,0.092,0.063,2.076,downstream
2021/5/11 20:00,31.91,8.68,12.42,201.3,11.02,6.94,0.067,0.062,2.123,downstream
2021/5/12 0:00,30.57,8.11,9.5,201.81,10.72,6.44,0.094,0.066,1.974,downstream
2021/5/12 4:00,30.08,7.52,5.62,203.13,10.64,5.99,0.116,0.068,1.925,downstream
2021/5/12 8:00,30.07,7.09,5.34,207.4,10.37,5.92,0.119,0.066,1.961,downstream
2021/5/12 12:00,31.66,8.37,10.58,207.73,12.03,6.85,0.062,0.07,1.953,downstream
2021/5/12 16:00,32.1,8.7,11.62,197.7,12.04,7.07,0.075,0.065,1.973,downstream
2021/5/12 20:00,31.92,8.72,11.92,198.17,13.39,7.04,0.059,0.066,2.028,downstream
2021/5/13 0:00,31.49,8.37,9.98,200.61,13.57,6.76,0.083,0.067,1.993,downstream
2021/5/13 4:00,31.05,7.71,8.27,200.21,11.96,6.19,0.101,0.062,2.087,downstream
2021/5/13 8:00,30.93,7.44,7.8,200.6,12.77,6.09,0.108,0.064,2.02,downstream
2021/5/13 12:00,31.08,7.48,8.11,203.63,12.06,6.32,0.112,0.064,1.979,downstream
2021/5/13 16:00,31.17,7.62,8.6,200.97,10.54,6.32,0.125,0.06,2.037,downstream
2021/5/13 20:00,31.05,7.71,8.87,200.75,13.11,6.37,0.095,0.061,2.024,downstream
2021/5/14 0:00,30.8,7.3,7.69,202.3,11.86,6.22,0.101,0.061,2.012,downstream
2021/5/14 4:00,30.44,6.92,6.28,202.29,11.03,5.83,0.138,0.059,1.987,downstream
2021/5/14 8:00,30.44,6.88,6.17,201.3,8.44,5.83,0.149,0.058,2.062,downstream
2021/5/14 12:00,31.42,7.27,7.87,202.86,9.29,6.13,0.113,0.06,1.985,downstream
2021/5/14 16:00,31.57,7.24,7.96,201.54,9.59,6.23,0.143,0.056,2.011,downstream
2021/5/14 20:00,30.93,7.04,7.28,201.01,11.8,6.13,0.127,0.056,2.025,downstream
2021/5/15 0:00,30.69,6.91,6.49,202.08,11.61,6.24,0.124,0.057,1.973,downstream
2021/5/15 4:00,30.44,6.69,5,204.9,13.41,5.79,0.191,0.063,2.032,downstream
2021/5/15 8:00,30.69,6.76,5.77,202.86,10.2,5.78,0.151,0.056,1.999,downstream
2021/5/15 12:00,31.67,7.13,7.82,204.62,10.3,5.96,0.122,0.058,1.878,downstream
2021/5/15 16:00,32.03,7.35,8.71,202.5,10.03,6.34,0.14,0.057,1.937,downstream
2021/5/15 20:00,31.31,7,7.45,202.63,13.8,6.49,0.135,0.055,1.941,downstream
2021/5/16 0:00,31.05,6.86,6.7,203.06,11.58,5.75,0.134,0.055,1.932,downstream
2021/5/16 4:00,31.16,6.82,6.19,206.75,13.54,6.2,0.142,0.06,1.901,downstream
2021/5/16 8:00,31.29,7.1,7.67,202.35,10.88,6,0.089,0.06,1.84,downstream
2021/5/16 12:00,31.91,7.37,8.91,211.99,9.06,6.3,0.098,0.061,1.916,downstream
2021/5/16 16:00,32.4,7.97,10.48,211.84,11.13,6.74,0.113,0.059,2.048,downstream
2021/5/16 20:00,32.52,8.1,10.96,223.22,12.86,6.63,0.061,0.059,2.012,downstream
2021/5/17 0:00,31.79,7.42,8.71,219.24,13.41,6.43,0.079,0.059,1.984,downstream
2021/5/17 4:00,31.41,7.12,7.33,225.28,15.59,6.31,0.116,0.064,1.966,downstream
2021/5/17 8:00,31.68,7.94,9.68,212.4,11.54,6.27,0.073,0.057,1.992,downstream
2021/5/17 12:00,32.5,8.07,9.98,213.18,11.4,6.86,0.108,0.06,2.055,downstream
2021/5/17 16:00,32.52,7.92,9.65,214.07,10.75,6.53,0.133,0.057,2.025,downstream
2021/5/17 20:00,32.27,7.97,9.58,215.3,13.96,6.61,0.11,0.057,1.959,downstream
2021/5/18 0:00,32.15,7.85,9.02,215.02,13.45,6.61,0.11,0.057,1.959,downstream
2021/5/18 4:00,31.79,7.31,7.23,218.87,13.37,6.31,0.126,0.057,1.885,downstream
2021/5/18 8:00,31.91,7.41,7.83,212.87,9.63,6.18,0.105,0.056,1.904,downstream
2021/5/18 12:00,32.52,7.46,8.28,213,9.61,6.33,0.125,0.052,1.92,downstream
2021/5/18 16:00,32.77,7.73,8.91,213.34,9.76,6.44,0.142,0.052,1.862,downstream
2021/5/18 20:00,32.16,7.09,7.34,217.62,11.83,6.24,0.155,0.054,1.88,downstream
2021/5/21 8:00,32.16,6.25,5.51,2567.97,16.57,6.2,0.34,0.078,1.44,downstream
2021/5/21 12:00,32.4,7.06,7.96,216.39,10.5,6.12,0.089,0.055,1.478,downstream
2021/5/21 16:00,32.16,6.7,6.82,218.92,12.12,6.06,0.142,0.053,1.549,downstream
2021/5/21 20:00,32.18,7,8.03,224.42,15.14,6.26,0.096,0.055,1.49,downstream
2021/5/22 0:00,31.91,6.83,7.22,223.16,15.97,5.96,0.101,0.054,1.518,downstream
2021/5/22 4:00,31.67,6.69,6.23,222.98,14.74,5.78,0.102,0.055,1.634,downstream
2021/5/22 8:00,31.43,6.46,5.25,222.4,9.95,5.6,0.172,0.052,1.553,downstream
2021/5/22 12:00,33.27,6.94,7.72,216.58,8.11,5.86,0.111,0.05,1.463,downstream
2021/5/22 16:00,32.77,6.88,6.1,220.18,7.98,5.48,0.139,0.052,1.373,downstream
2021/5/22 20:00,32.28,6.55,6.48,691.41,12.5,5.65,0.142,0.049,1.376,downstream
2021/5/23 0:00,31.67,6.26,6.19,1459.76,13.32,5.76,0.2,0.053,1.371,downstream
2021/5/23 4:00,32.65,5.96,5.13,4660.19,15.1,6.27,0.573,0.075,1.64,downstream
2021/5/23 8:00,32.65,5.89,1.77,5957.19,11.92,5.76,0.748,0.073,1.766,downstream
2021/5/23 12:00,32.77,8.02,7.48,222.83,11.17,6.27,0.109,0.063,1.413,downstream
2021/5/23 16:00,33.52,6.97,5.94,3939.81,11.97,5.84,0.471,0.063,1.458,downstream
2021/5/23 20:00,33.76,6.62,4.29,5441.46,12.4,6.02,0.673,0.061,1.6,downstream
2021/5/24 0:00,33.39,6.51,3.4,5952.44,12.23,5.69,0.748,0.064,1.635,downstream
2021/5/24 4:00,32.52,6.84,5.48,5038.03,11.81,5.88,0.513,0.059,1.486,downstream
2021/5/24 8:00,33.39,6.51,3.18,6496.03,11.64,5.6,0.798,0.067,1.705,downstream
2021/5/24 12:00,32.51,8.49,8.78,203.05,11.92,6.45,0.06,0.059,1.468,downstream
2021/5/24 16:00,32.52,8.65,9.54,194.52,13.2,6.61,0.053,0.063,1.425,downstream
2021/5/24 20:00,32.16,8.02,7.83,244.39,17.98,6.92,0.025,0.071,1.481,downstream
2021/5/25 0:00,31.91,7.53,6.66,190.28,13.97,6.92,0.025,0.071,1.481,downstream
2021/5/25 4:00,31.54,7.37,5.91,190.82,14.06,5.99,0.068,0.069,1.438,downstream
2021/5/25 8:00,31.42,7.28,5.38,193.43,11.51,5.99,0.067,0.065,1.364,downstream
2021/5/25 12:00,32.03,7.66,6.98,191.3,10.07,6.04,0.038,0.063,1.382,downstream
2021/5/25 16:00,32.52,7.96,8.3,214.16,13.76,6.46,0.025,0.068,1.247,downstream
2021/5/25 20:00,32.03,7.13,5.78,1021.46,13.09,5.76,0.128,0.073,1.304,downstream
2021/5/26 0:00,31.17,6.93,3.73,1022.12,9.75,5.76,0.128,0.073,1.304,downstream
2021/5/26 4:00,31.05,7.25,5.76,193.54,10.68,5.8,0.106,0.064,1.364,downstream
2021/5/26 8:00,31.18,6.7,3.21,2428.09,10.41,5.76,0.488,0.082,1.444,downstream
2021/5/26 12:00,32.28,7.48,7.01,325.85,10.38,6.18,0.078,0.074,1.322,downstream
2021/5/26 16:00,31.79,7.52,6.83,303.95,15.75,6.17,0.068,0.062,1.25,downstream
2021/5/26 20:00,31.59,7.06,5.26,1215.23,13.28,5.97,0.225,0.069,1.304,downstream
2021/5/27 0:00,31.28,7.15,5.01,522.08,15.86,5.97,0.225,0.069,1.304,downstream
2021/5/27 4:00,31.29,7.26,5.42,188.07,14.58,5.96,0.105,0.07,1.367,downstream
2021/5/27 8:00,31.42,7.26,5.44,188.17,10.97,5.6,0.126,0.068,1.336,downstream
2021/5/27 12:00,32.27,7.47,6.57,189.6,11.44,6.21,0.102,0.069,1.314,downstream
2021/5/27 16:00,31.66,7.33,5.8,188.22,11.14,5.95,0.156,0.065,1.315,downstream
2021/5/27 20:00,31.54,7.25,5.28,188.78,12.69,5.92,0.171,0.067,1.335,downstream
2021/5/28 0:00,31.29,7.19,4.85,192.22,13.24,5.79,0.191,0.068,1.327,downstream
2021/5/28 4:00,31.29,7.22,4.97,189.04,11.64,5.81,0.177,0.069,1.342,downstream
2021/5/28 8:00,31.42,7.21,4.83,188.88,10.77,5.67,0.183,0.065,1.292,downstream
2021/5/28 12:00,32.28,7.47,6.27,190.1,9.82,6.06,0.135,0.068,1.286,downstream
2021/5/28 16:00,32.03,7.39,5.89,189.74,10.29,5.98,0.151,0.063,1.271,downstream
2021/5/28 20:00,31.79,7.3,5.59,189.7,12.91,5.94,0.144,0.062,1.268,downstream
2021/5/29 0:00,31.66,7.25,5.27,191.46,11.42,5.95,0.126,0.063,1.248,downstream
2021/5/29 4:00,31.54,7.14,4.32,191.93,12.11,5.73,0.195,0.064,1.346,downstream
2021/5/29 12:00,32.03,6.92,5.86,204.8,10.03,5.92,0.151,0.071,1.293,downstream
2021/5/29 16:00,31.79,6.87,5.34,205.87,10.67,6,0.186,0.065,1.269,downstream
2021/5/29 20:00,31.66,6.86,5.07,205.87,11.13,5.89,0.172,0.065,1.252,downstream
2021/5/30 0:00,31.54,6.79,4.55,207.04,11.17,6.11,0.165,0.067,1.255,downstream
2021/5/30 4:00,31.17,6.7,3.53,214.2,11.16,5.78,0.213,0.07,1.361,downstream
2021/5/30 8:00,31.54,6.8,4.77,206.06,8.69,5.91,0.153,0.064,1.271,downstream
2021/5/30 12:00,31.79,6.87,5.35,205.9,7.97,5.9,0.136,0.065,1.235,downstream
2021/5/30 16:00,32.15,6.96,5.83,207.09,10.85,5.88,0.139,0.062,1.251,downstream
2021/5/30 20:00,32.4,7.2,7.28,225.6,13.44,6.03,0.053,0.061,1.19,downstream
2021/5/31 0:00,32.16,7.1,6.77,225.19,13,5.81,0.039,0.062,1.163,downstream
2021/5/31 4:00,31.46,6.82,4.51,216.62,11.76,5.69,0.086,0.063,1.224,downstream
2021/5/31 8:00,31.54,6.96,6.78,207.05,8.55,5.7,0.061,0.058,1.197,downstream
2021/5/31 12:00,32.27,7.04,6.43,205.45,10.7,6.01,0.037,0.062,1.166,downstream
2021/5/31 16:00,32.52,7.02,6.09,207.57,9.88,5.96,0.117,0.059,1.218,downstream
2021/5/31 20:00,32.28,7.04,6.25,211.58,12.17,6.1,0.062,0.062,1.183,downstream
2021/6/1 0:00,32.15,6.98,5.97,209.02,13.11,5.91,0.048,0.06,1.132,downstream
2021/6/1 4:00,31.91,6.91,5.44,210.91,13.38,5.9,0.044,0.062,1.198,downstream
2021/6/1 8:00,32.04,6.86,5.26,205.2,11.59,5.95,0.066,0.065,1.242,downstream
2021/6/1 12:00,32.52,6.93,5.64,205.17,10.35,5.79,0.08,0.065,1.28,downstream
2021/6/1 16:00,32.4,6.92,5.52,205.19,11.15,5.81,0.094,0.063,1.258,downstream
2021/6/1 20:00,32.52,7.17,6.88,222.86,13.63,5.96,0.032,0.06,1.154,downstream
2021/6/2 0:00,32.52,7.18,7.4,257.28,13.51,5.99,0.025,0.062,1.15,downstream
2021/6/2 4:00,32.81,6.8,6.38,2080.71,15.07,6.69,0.05,0.084,1.113,downstream
2021/6/2 8:00,31.79,6.97,5.38,213.42,11.11,5.9,0.029,0.063,1.182,downstream
2021/6/2 12:00,32.91,7.75,7.43,204.12,8.69,6.06,0.025,0.061,1.144,downstream
2021/6/2 16:00,31.05,6.99,4.56,216.03,10.16,5.62,0.091,0.06,1.078,downstream
2021/6/2 20:00,32.03,6.72,6.23,1647.68,15.22,6.02,0.076,0.07,1.091,downstream
2021/6/3 0:00,32.03,6.71,5.59,1792.21,13.24,6.32,0.108,0.073,1.117,downstream
2021/6/3 4:00,31.81,6.6,4.56,2215.68,12.52,6.04,0.191,0.069,1.179,downstream
2021/6/3 8:00,31.3,6.85,4.96,272.29,13.42,5.66,0.077,0.067,1.195,downstream
2021/6/3 12:00,32.28,7.01,6.17,214.73,9.48,6.01,0.068,0.06,1.195,downstream
2021/6/3 16:00,32.64,7.29,7.91,215.71,10.09,6.35,0.049,0.061,1.216,downstream
2021/6/3 20:00,32.52,7.54,8.53,213.6,15.46,6.33,0.025,0.063,1.173,downstream
2021/6/4 0:00,32.15,7.21,7.09,215.3,15.14,6.33,0.025,0.063,1.173,downstream
2021/6/4 4:00,31.91,7.1,6.16,217.28,14.84,5.83,0.025,0.064,1.198,downstream
2021/6/4 8:00,31.3,6.82,4.13,220.33,13.66,5.64,0.147,0.068,1.239,downstream
2021/6/4 12:00,31.66,6.89,4.62,214.03,9.37,5.67,0.167,0.068,1.304,downstream
2021/6/4 16:00,31.61,6.92,4.93,214.46,11.57,5.81,0.17,0.07,1.228,downstream
2021/6/4 20:00,30.93,6.88,4.17,218.54,11.03,5.52,0.202,0.069,1.297,downstream
2021/6/5 0:00,31.05,6.83,4.04,214.86,10.53,5.52,0.202,0.069,1.297,downstream
2021/6/5 4:00,30.68,6.76,3.78,216.45,10.06,5.24,0.251,0.068,1.252,downstream
2021/6/5 8:00,30.56,6.76,3.3,220.05,10.52,5.35,0.301,0.073,1.296,downstream
2021/6/5 12:00,31.67,6.83,4.25,213.7,8.09,5.58,0.271,0.073,1.468,downstream
2021/6/5 16:00,32.52,6.88,5.28,213.66,8.58,5.81,0.238,0.071,1.348,downstream
2021/6/5 20:00,31.82,6.85,4.71,215.61,9.36,5.61,0.223,0.07,1.312,downstream
2021/6/6 0:00,31.05,6.78,3.68,214.7,9.01,5.68,0.267,0.067,1.323,downstream
2021/6/6 4:00,30.81,6.73,3.24,214.23,8.76,5.45,0.278,0.067,1.342,downstream
2021/6/6 8:00,30.79,6.68,2.53,218.89,7.85,5.34,0.316,0.075,1.35,downstream
2021/6/6 12:00,32.28,7,7.22,215.26,7.56,5.61,0.256,0.076,1.34,downstream
2021/6/6 16:00,33.39,7.3,8.66,236.3,10.5,5.92,0.146,0.077,1.182,downstream
2021/6/6 20:00,32.89,7.38,7.74,222.28,9.48,5.59,0.093,0.068,1.184,downstream
2021/6/7 0:00,31.07,6.87,4.1,216.16,8.88,5.32,0.147,0.064,1.248,downstream
2021/6/7 4:00,30.45,6.79,3.78,225.22,9.18,5.04,0.158,0.069,1.121,downstream
2021/6/7 8:00,30.4,6.87,4.65,216.79,7.97,5.1,0.114,0.067,1.106,downstream
2021/6/7 12:00,31.41,7.68,8.85,211.42,11.27,5.88,0.025,0.069,1.185,downstream
2021/6/7 16:00,31.42,8.03,10.74,236.93,10.48,5.99,0.025,0.069,1.008,downstream
2021/6/7 20:00,31.3,7.8,9.95,248.97,12.15,6.54,0.025,0.068,1.08,downstream
2021/6/8 0:00,31.16,7.12,6.15,213.9,12.65,6.54,0.025,0.068,1.08,downstream
2021/6/8 4:00,31.05,7.04,5.76,210.32,10.99,5.71,0.052,0.06,1.185,downstream
